timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,Latency,Latency,Latency
1650345752657,218,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,2,2,http://localhost:50001/calculationsStored,168,0,37,,168,151,149
1650345752986,205,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,2,2,http://localhost:50001/calculationsStored,111,0,7,,111,140,144
1650345753079,170,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,2,2,http://localhost:50001/calculationsStored,125,0,0,,125,214,227
1650345753398,219,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,3,3,http://localhost:50001/calculationsStored,131,0,2,,131,77,213
1650345753451,262,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,3,3,http://localhost:50001/calculationsStored,186,0,0,,186,126,168
1650345753586,242,HTTP Request,200,OK,Thread Group 1-3,text,true,,37675170,3,3,http://localhost:50001/calculationsStored,186,0,0,,186,92,174
1650345753818,148,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,3,3,http://localhost:50001/calculationsStored,89,0,1,,89,74,146
1650345753915,143,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,4,4,http://localhost:50001/calculationsStored,108,0,0,,108,138,221
1650345754041,145,HTTP Request,200,OK,Thread Group 1-3,text,true,,37675170,4,4,http://localhost:50001/calculationsStored,91,0,1,,91,117,276
1650345754167,189,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,4,4,http://localhost:50001/calculationsStored,116,0,1,,116,75,206
1650345754188,257,HTTP Request,200,OK,Thread Group 1-4,text,true,,37675170,4,4,http://localhost:50001/calculationsStored,208,0,1,,208,134,149
1650345754259,279,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,4,4,http://localhost:50001/calculationsStored,242,0,0,,242,167,137
1650345754391,254,HTTP Request,200,OK,Thread Group 1-3,text,true,,37675170,5,5,http://localhost:50001/calculationsStored,196,0,1,,196,189,134
1650345754561,183,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,5,5,http://localhost:50001/calculationsStored,131,0,0,,131,154,126
1650345754649,197,HTTP Request,200,OK,Thread Group 1-4,text,true,,37675170,5,5,http://localhost:50001/calculationsStored,144,0,0,,144,145,201
1650345754744,299,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,5,5,http://localhost:50001/calculationsStored,243,0,1,,243,139,255
1650345754789,356,HTTP Request,200,OK,Thread Group 1-5,text,true,,37675170,5,5,http://localhost:50001/calculationsStored,295,0,1,,295,162,298
1650345754847,401,HTTP Request,200,OK,Thread Group 1-3,text,true,,37675170,6,6,http://localhost:50001/calculationsStored,350,0,0,,350,279,294
1650345755053,284,HTTP Request,200,OK,Thread Group 1-4,text,true,,37675170,6,6,http://localhost:50001/calculationsStored,233,0,0,,233,290,295
1650345754945,496,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,6,6,http://localhost:50001/calculationsStored,441,0,0,,441,393,235
1650345755244,357,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,6,6,http://localhost:50001/calculationsStored,313,0,1,,313,298,236
1650345755348,382,HTTP Request,200,OK,Thread Group 1-5,text,true,,37675170,6,6,http://localhost:50001/calculationsStored,337,0,0,,337,291,474
1650345755386,465,HTTP Request,200,OK,Thread Group 1-6,text,true,,37675170,7,7,http://localhost:50001/calculationsStored,413,0,1,,413,294,370
1650345755457,487,HTTP Request,200,OK,Thread Group 1-3,text,true,,37675170,7,7,http://localhost:50001/calculationsStored,427,0,0,,427,292,403
1650345755538,489,HTTP Request,200,OK,Thread Group 1-4,text,true,,37675170,7,7,http://localhost:50001/calculationsStored,443,0,0,,443,347,493
1650345755642,505,HTTP Request,200,OK,Thread Group 1-2,text,true,,37675170,7,7,http://localhost:50001/calculationsStored,475,0,0,,475,264,433
1650345755801,447,HTTP Request,200,OK,Thread Group 1-1,text,true,,37675170,7,7,http://localhost:50001/calculationsStored,399,0,1,,399,230,359
